ch,rho,m,f,r_fine,penalty
35,83,5.448139854853323,0.7169076052796983,0.017921802978095286,3.595722887518094
35,84,5.448139854853323,0.7168824638592081,0.018401463447833197,3.5970977895957343
35,85,5.448139854853323,0.7168573224387178,0.018401357935959685,3.596778015619144
35,86,5.448139854853323,0.7168321810182275,0.01879558916915503,3.597850888680027
35,87,5.448139854853323,0.7168070395977373,0.019309395586963703,3.599345810499954
35,88,5.448139854853323,0.7167316153362665,0.01988622098610983,3.6004237543021675
35,89,5.448139854853323,0.7167316153362665,0.01988622098610983,3.6004237543021675
35,90,5.448139854853323,0.7166310496543055,0.021166877599064462,3.6036653851923335
35,91,5.448139854853323,0.7165556253928347,0.022037648446373258,3.6057785583603423
35,92,5.448139854853323,0.7165304839723444,0.02214135176464404,3.605824591258423
35,93,5.448139854853323,0.7164802011313639,0.022729190911434542,3.6072584524698326
35,94,5.448139854853323,0.7164550597108736,0.0229104696045186,3.607577933012921
35,95,5.448139854853323,0.7163544940289126,0.023753987010930216,3.609272720560162
35,96,5.448139854853323,0.7162539283469516,0.02579786244357262,3.6151967019930087
35,97,5.448139854853323,0.71610307982401,0.028102997831471032,3.6213953895454085
35,98,3.900995927026255,0.7198742928975488,0.01581023131441781,3.6262656570212686
35,99,3.900995927026255,0.7198240100565683,0.01654843958497037,3.6282496576177503
35,100,3.900995927026255,0.7196731615336267,0.018480377831821236,3.633188971144457
35,101,3.900995927026255,0.7195474544311753,0.019613961636240875,3.6356024494918397
35,102,3.900995927026255,0.7192960402262728,0.022833980517507662,3.6438174272354567
35,103,3.900995927026255,0.7191703331238215,0.024107557508562038,3.646721405541903
35,104,3.900995927026255,0.7186926461345067,0.03231187143125978,3.6696938677431734
35,105,2.793204585069363,0.724098051539912,0.01672197964487373,3.6850844487310783
35,106,2.793204585069363,0.7236957888120679,0.020915436602345485,3.694896404991655
35,107,2.793204585069363,0.7232432432432432,0.027320151607615927,3.7119966415509555
35,108,2.0,0.7304336895034569,0.01655441245963756,3.7710736574876025
35,109,1.9500000000000008,0.7303834066624764,0.025752832630696935,3.8044870307614653
35,110,1.7000000000000006,0.7342300439974858,0.03363384877180254,3.889205026477953
35,111,1.3000000000000003,0.7441106222501571,0.034434591438700944,4.042506963497183
